,name,postcode,property_type,bedrooms,bathrooms,parking,schools,cost_text,train_station(m),CBD(m),population2022,population2023,population2024,population2025,income2022,income2023,income2024,income2025,price_label
2139,17 Holly Green Road Wheelers Hill VIC 3150,3150,House,4,2,2,0.4,730.0,3963.9,25451.2,41102.0,39982.0,38898.0,37848.0,115823,119374,123056,126874,2
696,311/60 Kavanagh Street VIC 3006 Southbank VIC 3006,3006,Apartment / Unit / Flat,2,2,0,1.1,730.0,1391.2,2585.4,28091.0,27075.0,26096.0,25153.0,126739,130222,133801,137480,2
4668,5612/370 Queen Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,2,2,0,1.3,730.0,413.9,725.4,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,2
1438,78 Allison Road Elsternwick VIC 3185,3185,House,3,1,2,0.9,730.0,1887.3,11113.8,10462.0,10074.0,9702.0,9343.0,143250,150160,157403,164996,2
2387,4/258 Parer Road Airport West VIC 3042,3042,Townhouse,4,2,1,1.2,730.0,8283.1,16141.6,15098.0,14973.0,14849.0,14726.0,209100,218037,227359,237084,2
3014,407 Lygon Street Carlton VIC 3053,3053,House,3,2,0,0.2,730.0,2581.7,2728.6,20750.0,18664.0,16787.0,15099.0,35718,36817,37950,39118,2
4187,1110FF/371 Little Lonsdale Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,2,2,0,1.2,735.0,246.2,539.7,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,2
3662,31 Filson Street Ascot Vale VIC 3032,3032,House,3,2,1,0.5,735.0,1189.7,5458.9,35686.0,34957.0,34252.0,33571.0,199379,207294,215524,224082,2
1151,59 Comas Grove Thornbury VIC 3071,3071,House,3,1,1,0.6,740.0,1772.0,9057.2,19944.0,19612.0,19286.0,18965.0,76383,81416,86781,92500,2
101,2/43 Warleigh Grove Brighton VIC 3186,3186,Townhouse,2,2,1,0.9,740.0,574.1,12106.5,23358.0,22572.0,21812.0,21078.0,69402,71772,74223,76758,2
1375,1/368 Graham Street Port Melbourne VIC 3207,3207,Townhouse,2,1,1,0.2,740.0,3769.3,4772.1,18211.0,18019.0,17861.0,17740.0,117954,118734,119759,121021,2
1566,1/339 Brunswick Road Brunswick VIC 3056,3056,Townhouse,2,2,1,0.6,740.0,526.1,4702.4,17310.0,16654.0,16022.0,15415.0,68842,72533,76422,80520,2
3314,2 Oakbank Street Newport VIC 3015,3015,House,3,1,4,0.6,740.0,1412.7,11373.1,19427.0,19243.0,19062.0,18881.0,88710,93800,99182,104873,2
3585,5/13 Liley Street Newport VIC 3015,3015,Townhouse,3,2,3,0.7,745.0,1345.8,12467.7,19427.0,19243.0,19062.0,18881.0,88710,93800,99182,104873,2
3125,24 Henderson Street South Melbourne VIC 3205,3205,House,3,1,0,0.5,745.0,3873.9,4876.8,3182.0,3085.0,2990.0,2899.0,70585,72357,74173,76035,2
2592,2/12-14 Silverdale Road Eaglemont VIC 3084,3084,House,4,3,2,0.9,745.0,855.5,13812.4,28735.0,28149.0,27576.0,27017.0,224487,235267,246622,258586,2
1440,2/69 Darling Road Malvern East VIC 3145,3145,Apartment / Unit / Flat,3,2,2,0.7,750.0,1257.2,14091.7,43092.0,41863.0,40672.0,39516.0,185083,189702,194442,199307,2
2915,50 Eley Road Burwood VIC 3125,3125,House,4,1,2,1.2,750.0,3643.3,16348.3,22482.0,21795.0,21129.0,20484.0,102314,103847,105411,107006,2
3755,3 Avenza Street Mentone VIC 3194,3194,House,3,1,3,0.6,750.0,1094.2,25919.9,13375.0,12961.0,12561.0,12173.0,146309,154114,162338,171004,2
3734,3/20 Riverview Street Avondale Heights VIC 3034,3034,Townhouse,3,2,2,0.7,750.0,6388.5,11885.5,28349.0,28104.0,27862.0,27621.0,64231,66291,68417,70611,2
3694,17 Empress Rd St Kilda East VIC 3183,3183,House,3,1,0,0.8,750.0,1202.3,8419.7,11828.0,11318.0,10830.0,10363.0,69684,73159,76807,80637,2
2561,28 Virginia Street Mount Waverley VIC 3149,3149,House,4,1,2,0.3,750.0,986.8,20023.8,38987.0,37846.0,36738.0,35664.0,112421,115126,117898,120739,2
1595,7/2 Heather Street South Melbourne VIC 3205,3205,Apartment / Unit / Flat,2,1,1,0.8,750.0,2325.7,3519.9,3182.0,3085.0,2990.0,2899.0,70585,72357,74173,76035,2
1938,8 Sargood Street Coburg VIC 3058,3058,House,5,1,0,0.8,750.0,892.1,7529.9,37334.0,36772.0,36219.0,35674.0,132414,138563,144998,151732,2
2559,25B Grovelands Road Mulgrave VIC 3170,3170,House,4,3,2,1.0,750.0,4553.4,28937.5,20229.0,19770.0,19321.0,18882.0,56956,58003,59069,60155,2
647,9 Glen Road Glen Waverley VIC 3150,3150,House,4,2,2,0.6,750.0,798.2,25070.0,41102.0,39982.0,38898.0,37848.0,115823,119374,123056,126874,2
2274,11 Davies Street Newport VIC 3015,3015,House,4,2,4,1.1,750.0,680.9,11802.9,19427.0,19243.0,19062.0,18881.0,88710,93800,99182,104873,2
1428,43 Eastbourne Street Prahran VIC 3181,3181,House,2,1,1,0.4,750.0,633.9,6621.0,20442.0,19535.0,18669.0,17840.0,76595,80071,83705,87504,2
3013,3/60 Gloucester Avenue Berwick VIC 3806,3806,House,3,2,2,1.2,750.0,535.4,46073.5,31707.0,31327.0,30953.0,30585.0,119038,123105,127312,131664,2
325,1B Benbow Street Yarraville VIC 3013,3013,Townhouse,3,2,2,0.6,750.0,1309.5,9352.2,16492.0,16334.0,16177.0,16022.0,82369,85980,89749,93683,2
2882,3/38 Amelia Ave Mornington VIC 3931,3931,Townhouse,4,2,2,0.6,750.0,11737.4,71022.3,25667.0,25361.0,25059.0,24761.0,58151,60334,62599,64949,2
1785,35 Clifton Street Aberfeldie VIC 3040,3040,House,4,2,1,0.6,750.0,2922.3,9950.5,30871.0,30241.0,29625.0,29022.0,139781,145188,150804,156638,2
2611,55 Bates Road Little River VIC 3211,3211,House,4,2,4,2.3,750.0,5091.5,50868.2,773.0,787.0,800.0,814.0,66236,68937,71748,74674,2
1510,29/1066 Lygon Street Carlton North VIC 3054,3054,Apartment / Unit / Flat,3,2,2,0.3,750.0,1827.3,4001.6,8407.0,8006.0,7624.0,7261.0,68727,71919,75259,78754,2
4404,4/139 Rathdowne St Carlton VIC 3053,3053,House,2,2,1,0.2,750.0,1314.3,1697.9,20750.0,18664.0,16787.0,15099.0,35718,36817,37950,39118,2
1789,4/16-18 Shaftesbury Avenue Malvern VIC 3144,3144,Townhouse,3,2,2,0.4,750.0,973.8,10227.2,6080.0,5849.0,5627.0,5413.0,69198,71082,73017,75005,2
2738,2/28 Leonie Avenue Mount Waverley VIC 3149,3149,Townhouse,4,2,2,0.7,750.0,2165.8,19597.9,38987.0,37846.0,36738.0,35664.0,112421,115126,117898,120739,2
2403,342A Waverley Road Mount Waverley VIC 3149,3149,Townhouse,4,3,2,0.4,750.0,1545.0,19530.6,38987.0,37846.0,36738.0,35664.0,112421,115126,117898,120739,2
1894,21 Bond Street Mount Waverley VIC 3149,3149,House,5,3,2,0.5,750.0,1506.7,21851.7,38987.0,37846.0,36738.0,35664.0,112421,115126,117898,120739,2
1062,135 Spring Street West Port Melbourne VIC 3207,3207,House,3,1,1,0.2,750.0,3248.0,4250.8,18211.0,18019.0,17861.0,17740.0,117954,118734,119759,121021,2
1794,52 Sutherland Street Brunswick VIC 3056,3056,Townhouse,3,2,2,0.7,750.0,837.8,6636.1,17310.0,16654.0,16022.0,15415.0,68842,72533,76422,80520,2
2342,4 Wilga Avenue Altona VIC 3018,3018,House,4,2,2,1.1,750.0,1253.0,20661.6,14012.0,13940.0,13868.0,13797.0,72312,74951,77686,80521,2
413,18 Derby Street Kensington VIC 3031,3031,Townhouse,3,2,0,0.3,750.0,567.1,4652.2,16185.0,15584.0,15009.0,14459.0,139670,144829,150178,155724,2
2631,2/1 Colvin Ct Glen Waverley VIC 3150,3150,Townhouse,4,3,2,0.9,750.0,3294.8,23389.4,41102.0,39982.0,38898.0,37848.0,115823,119374,123056,126874,2
1619,12/8-10 Lincoln Road Essendon VIC 3040,3040,Townhouse,3,2,2,1.1,750.0,900.8,8931.0,30871.0,30241.0,29625.0,29022.0,139781,145188,150804,156638,2
1113,118 Normanby Avenue Thornbury VIC 3071,3071,House,3,1,2,0.7,750.0,1673.0,7807.2,19944.0,19612.0,19286.0,18965.0,76383,81416,86781,92500,2
2321,71 Greenwood Drive Bundoora VIC 3083,3083,Townhouse,4,3,2,0.4,750.0,3364.6,16459.1,13779.0,13390.0,13013.0,12647.0,101467,104771,108188,111721,2
2310,16 Tedesco Circuit Williamstown North VIC 3016,3016,House,4,4,2,1.1,750.0,1624.5,14849.7,16752.0,16444.0,16143.0,15846.0,72991,75151,77375,79665,2
4345,29/8 Wellington Crescent East Melbourne VIC 3002,3002,Apartment / Unit / Flat,2,2,2,1.6,750.0,937.6,2167.2,5563.0,5334.0,5113.0,4902.0,76940,79784,82733,85791,2
2352,17 Owen Street Brunswick West VIC 3055,3055,House,4,2,1,0.5,750.0,2206.4,7085.8,26235.0,25552.0,24889.0,24246.0,141250,149574,158392,167734,2
3670,106/38 Kavanagh Street Southbank VIC 3006,3006,Apartment / Unit / Flat,3,1,2,1.1,750.0,1308.1,2502.2,28091.0,27075.0,26096.0,25153.0,126739,130222,133801,137480,2
588,88/33 Latrobe Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,3,2,1,0.7,750.0,838.3,1221.9,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,2
1271,1C Lewisham Road Windsor VIC 3181,3181,House,2,2,1,0.3,750.0,1390.9,8299.1,20442.0,19535.0,18669.0,17840.0,76595,80071,83705,87504,2
3442,41 Victoria Street Coburg VIC 3058,3058,House,3,1,1,0.7,750.0,958.1,8484.1,37334.0,36772.0,36219.0,35674.0,132414,138563,144998,151732,2
9,1410/265 Exhibition Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,3,2,1,0.8,750.0,560.5,944.1,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,2
3127,1011A/640 Swanston Street Carlton VIC 3053,3053,Apartment / Unit / Flat,3,2,2,0.5,750.0,1266.1,1559.7,20750.0,18664.0,16787.0,15099.0,35718,36817,37950,39118,2
183,1/45 Glenola Road Chelsea VIC 3196,3196,Townhouse,3,2,2,0.2,750.0,1081.8,47877.2,25945.0,25853.0,25763.0,25675.0,199298,205472,211844,218420,2
3375,80a Waverley Street Moonee Ponds VIC 3039,3039,House,3,2,2,0.7,750.0,1561.6,8391.8,15936.0,15682.0,15431.0,15184.0,71924,74586,77347,80210,2
3142,3/7 Ramsay Street Aberfeldie VIC 3040,3040,Townhouse,3,2,1,0.1,750.0,2247.3,10508.2,30871.0,30241.0,29625.0,29022.0,139781,145188,150804,156638,2
3146,3/8-10 Lincoln Road Essendon VIC 3040,3040,Townhouse,3,2,2,1.1,750.0,900.8,8931.0,30871.0,30241.0,29625.0,29022.0,139781,145188,150804,156638,2
3149,1 Velra Ave Murrumbeena VIC 3163,3163,House,3,2,2,0.4,750.0,1865.2,20483.6,47117.0,45748.0,44424.0,43142.0,251303,258748,266444,274401,2
177,2C Thompson Street Kensington VIC 3031,3031,Townhouse,3,2,1,0.6,750.0,854.9,4147.3,16185.0,15584.0,15009.0,14459.0,139670,144829,150178,155724,2
149,77 Rowena Parade Richmond VIC 3121,3121,House,4,1,0,0.8,750.0,603.1,4005.0,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413,2
788,57 Ross Street Huntingdale VIC 3166,3166,House,4,1,1,0.9,750.0,2422.1,20452.6,26711.0,26267.0,25833.0,25407.0,120758,124077,127489,130996,2
3224,5 Masefield Avenue Sandringham VIC 3191,3191,House,3,1,2,1.1,750.0,1252.7,18130.5,10111.0,9986.0,9863.0,9741.0,61308,61033,60759,60486,2
2078,19 Queensberry Circuit Mulgrave VIC 3170,3170,House,4,2,2,0.8,750.0,6398.0,27672.1,20229.0,19770.0,19321.0,18882.0,56956,58003,59069,60155,2
90,96c Cheddar Road Reservoir VIC 3073,3073,House,5,3,4,0.8,750.0,1332.1,14795.1,44917.0,43681.0,42480.0,41315.0,110619,115138,119847,124755,2
1738,26 Thomas Street South Windsor VIC 3181,3181,House,3,1,1,0.2,750.0,516.2,6247.8,20442.0,19535.0,18669.0,17840.0,76595,80071,83705,87504,2
6677,15 Plunket Street Brighton East VIC 3187,3187,House,3,2,2,0.4,750.0,2284.2,16467.3,20864.0,20462.0,20067.0,19680.0,133966,138676,143557,148615,2
98,22 Hamilton Street Seddon VIC 3011,3011,House,3,1,0,0.8,750.0,1080.5,7814.3,25749.0,25312.0,24882.0,24461.0,135845,141657,147725,154059,2
2111,1/37 Upton Street Altona VIC 3018,3018,House,4,3,2,0.3,750.0,1259.4,18067.7,14012.0,13940.0,13868.0,13797.0,72312,74951,77686,80521,2
1759,1/21 Logie Street Oakleigh VIC 3166,3166,Apartment / Unit / Flat,4,2,4,0.3,750.0,1543.1,18118.1,26711.0,26267.0,25833.0,25407.0,120758,124077,127489,130996,2
3448,77/79 Whiteman Street Southbank VIC 3006,3006,Apartment / Unit / Flat,3,2,1,0.4,750.0,1470.2,2473.0,28091.0,27075.0,26096.0,25153.0,126739,130222,133801,137480,2
2025,240 Roslyn Rd Highton VIC 3216,3216,House,4,2,2,0.2,750.0,5104.8,82521.2,59229.0,60753.0,62377.0,64109.0,184195,192855,201927,211432,2
3270,110 Palm Tree Drive Safety Beach VIC 3936,3936,House,3,2,4,2.6,750.0,21660.2,84059.7,13380.0,13629.0,13883.0,14142.0,46669,46695,46721,46747,2
3460,2120/551 Swanston Street Carlton VIC 3053,3053,Apartment / Unit / Flat,3,1,1,0.7,750.0,1052.9,1346.5,20750.0,18664.0,16787.0,15099.0,35718,36817,37950,39118,2
1417,G01/97 Beach Road Mentone VIC 3194,3194,Apartment / Unit / Flat,1,1,2,1.0,750.0,1485.4,25832.6,13375.0,12961.0,12561.0,12173.0,146309,154114,162338,171004,2
290,2/22 Winsome Street Mentone VIC 3194,3194,Townhouse,3,2,1,0.8,750.0,778.6,24114.0,13375.0,12961.0,12561.0,12173.0,146309,154114,162338,171004,2
1222,75 Cutter Street Richmond VIC 3121,3121,House,2,2,0,0.6,750.0,934.6,5591.2,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413,2
1966,10-12 Binns Street Montmorency VIC 3094,3094,Apartment / Unit / Flat,5,2,2,0.2,750.0,548.4,22265.3,5110.0,5045.0,4981.0,4918.0,68107,70215,72388,74628,2
3069,101 Victoria Street Brunswick East VIC 3057,3057,House,3,2,2,0.5,750.0,1472.4,5667.5,14522.0,14550.0,14578.0,14607.0,73120,77122,81343,85795,2
1712,1/11 Woorigoleen Road Toorak VIC 3142,3142,Apartment / Unit / Flat,3,2,1,0.7,750.0,1244.6,7226.8,19980.0,19356.0,18754.0,18172.0,145927,152076,158484,165162,2
1769,9 Clapperton Street Bentleigh VIC 3204,3204,House,3,1,4,0.3,760.0,1406.5,16354.3,29912.0,29401.0,28906.0,28426.0,132566,137689,143019,148565,2
1596,40 Wellington Street Richmond VIC 3121,3121,House,2,1,1,1.0,760.0,638.8,3842.3,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413,2
3217,8 Mary Moodie Way Brunswick East VIC 3057,3057,Townhouse,3,2,1,0.4,760.0,1782.2,4984.4,14522.0,14550.0,14578.0,14607.0,73120,77122,81343,85795,2
3047,9 Clapperton Street Bentleigh VIC 3204,3204,House,3,1,2,0.3,760.0,1406.5,16354.3,29912.0,29401.0,28906.0,28426.0,132566,137689,143019,148565,2
4366,2601/8 Franklin Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,2,2,0,0.9,760.0,502.9,796.5,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,2
2390,17C Vasey Avenue Mount Waverley VIC 3149,3149,Apartment / Unit / Flat,4,2,2,0.1,760.0,1017.2,23476.4,38987.0,37846.0,36738.0,35664.0,112421,115126,117898,120739,2
241,5/407 South Road Brighton East VIC 3187,3187,Townhouse,3,2,2,1.2,760.0,630.9,18150.2,20864.0,20462.0,20067.0,19680.0,133966,138676,143557,148615,2
151,20 York Street Reservoir VIC 3073,3073,House,3,1,1,0.5,760.0,1529.7,11702.4,44917.0,43681.0,42480.0,41315.0,110619,115138,119847,124755,2
852,60 Spring Street East Port Melbourne VIC 3207,3207,House,2,1,1,0.4,760.0,3500.1,4503.0,18211.0,18019.0,17861.0,17740.0,117954,118734,119759,121021,2
3405,5 Kitchen Road Port Melbourne VIC 3207,3207,Townhouse,3,3,2,0.9,760.0,2992.0,3994.9,18211.0,18019.0,17861.0,17740.0,117954,118734,119759,121021,2
3283,"1, 64/1, 64 Victoria St Sandringham VIC 3191",3191,Apartment / Unit / Flat,3,1,2,0.5,765.0,1945.8,18887.9,10111.0,9986.0,9863.0,9741.0,61308,61033,60759,60486,2
3673,19A Kent Street Richmond VIC 3121,3121,Townhouse,3,2,2,0.3,765.0,1354.9,3994.9,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413,2
5093,103/466 Dandenong Road Caulfield North VIC 3161,3161,Apartment / Unit / Flat,1,1,0,0.9,765.0,884.2,9948.7,10418.0,10185.0,9957.0,9734.0,56454,58176,59951,61780,2
1400,60 Neptune Street Richmond VIC 3121,3121,House,2,1,0,0.6,765.0,1158.9,4944.0,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413,2
1112,66 Albany Road Toorak VIC 3142,3142,House,3,2,2,2.3,770.0,1400.9,7567.5,19980.0,19356.0,18754.0,18172.0,145927,152076,158484,165162,2
1597,4 Odessa Street St Kilda VIC 3182,3182,House,3,2,0,0.8,770.0,979.9,6713.4,27813.0,26448.0,25151.0,23917.0,61492,63821,66238,68747,2
1061,6/59-61 Ormond Esplanade Elwood VIC 3184,3184,Townhouse,3,2,1,0.5,770.0,2448.5,9419.9,15328.0,14698.0,14093.0,13513.0,71039,72528,74048,75600,2
834,4/283 Glen Eira Road Caulfield North VIC 3161,3161,Townhouse,3,2,2,0.8,770.0,1683.6,10632.6,10418.0,10185.0,9957.0,9734.0,56454,58176,59951,61780,2
1297,22A Tweed St Highett VIC 3190,3190,House,3,2,2,0.9,770.0,1414.4,19857.6,12487.0,12441.0,12394.0,12348.0,78303,82506,86935,91602,2
3046,45 Elgin Street Carlton VIC 3053,3053,Semi-Detached,3,2,0,0.4,770.0,1972.9,2837.4,20750.0,18664.0,16787.0,15099.0,35718,36817,37950,39118,2
1873,1789-1805 Melton Highway Bonnie Brook VIC 3335,3335,House,5,2,3,5.5,770.0,6736.6,41253.6,25168.0,27775.0,30981.0,34979.0,134418,141788,149641,158013,2
3070,1402/180 City Road Southbank VIC 3006,3006,Apartment / Unit / Flat,3,2,1,0.9,770.0,1391.0,2094.9,28091.0,27075.0,26096.0,25153.0,126739,130222,133801,137480,2
3630,3 Peel Street Windsor VIC 3181,3181,House,3,1,0,0.7,770.0,922.1,6107.8,20442.0,19535.0,18669.0,17840.0,76595,80071,83705,87504,2
1223,15 Gibdon Street Burnley VIC 3121,3121,House,3,1,0,0.8,770.0,425.7,6257.6,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413,2
1390,51 Duke Street Richmond VIC 3121,3121,House,3,2,1,0.7,775.0,895.1,5400.6,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413,2
490,58 Balmain Street Richmond VIC 3121,3121,House,3,1,0,0.7,775.0,1137.0,4580.4,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413,2
965,113 Moor Street Fitzroy VIC 3065,3065,House,3,1,0,0.3,775.0,1581.4,2449.1,10901.0,10424.0,9969.0,9533.0,71291,75543,80049,84824,2
1057,1/40 Glenbrook Avenue Clayton VIC 3168,3168,House,4,3,2,0.3,775.0,1950.7,22159.6,23358.0,21169.0,19186.0,17389.0,29868,29462,29062,28667,2
2776,7 Bream Street Maribyrnong VIC 3032,3032,House,4,3,2,1.2,775.0,4614.5,9888.7,35686.0,34957.0,34252.0,33571.0,199379,207294,215524,224082,2
2574,53 Nicholson Street Abbotsford VIC 3067,3067,House,4,2,1,0.3,775.0,624.7,3638.2,9872.0,9647.0,9427.0,9212.0,70584,72934,75362,77871,2
4941,53 Woodside Street Fitzroy North VIC 3068,3068,House,1,1,2,0.3,780.0,232.6,5224.6,23072.0,22374.0,21701.0,21052.0,161653,170026,178844,188130,2
294,32 Trades Hall Place Carlton VIC 3053,3053,House,3,2,1,0.5,780.0,1091.7,1241.3,20750.0,18664.0,16787.0,15099.0,35718,36817,37950,39118,2
6697,48 Annand Street Fitzroy North VIC 3068,3068,House,3,1,0,0.5,780.0,1836.6,3983.5,23072.0,22374.0,21701.0,21052.0,161653,170026,178844,188130,2
1188,11/406 Cardigan Street Carlton VIC 3053,3053,Townhouse,3,2,1,0.2,780.0,2547.6,2694.5,20750.0,18664.0,16787.0,15099.0,35718,36817,37950,39118,2
2137,2/16 Pindari Street Glen Waverley VIC 3150,3150,Townhouse,4,3,2,0.5,780.0,1514.6,25100.8,41102.0,39982.0,38898.0,37848.0,115823,119374,123056,126874,2
652,10 A Morley Crescent Highett VIC 3190,3190,House,3,2,2,1.3,780.0,2581.2,19202.4,12487.0,12441.0,12394.0,12348.0,78303,82506,86935,91602,2
4417,40 Wellington Street Richmond VIC 3121,3121,House,2,1,1,1.0,780.0,638.8,3842.3,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413,2
431,706/9 Waterside Place Docklands VIC 3008,3008,Apartment / Unit / Flat,2,2,1,2.9,780.0,865.0,2815.9,13913.0,13061.0,12261.0,11510.0,47373,46618,45875,45144,2
3175,144 Princes Street Carlton North VIC 3054,3054,House,3,1,0,0.3,780.0,2591.5,3057.2,8407.0,8006.0,7624.0,7261.0,68727,71919,75259,78754,2
472,2 Joan Street Moorabbin VIC 3189,3189,House,3,2,2,0.5,780.0,1937.8,21462.1,7167.0,7032.0,6900.0,6771.0,69218,72733,76426,80307,2
1114,27 Pepperell Lane Malvern East VIC 3145,3145,House,3,1,0,0.6,780.0,1161.6,13996.2,43092.0,41863.0,40672.0,39516.0,185083,189702,194442,199307,2
57,7 Teague Avenue Mentone VIC 3194,3194,House,4,3,4,0.6,780.0,584.3,24279.1,13375.0,12961.0,12561.0,12173.0,146309,154114,162338,171004,2
977,46 Nicholson Street Brunswick East VIC 3057,3057,House,3,2,2,0.8,780.0,1827.6,5260.2,14522.0,14550.0,14578.0,14607.0,73120,77122,81343,85795,2
1525,9A Rosamond Street Balaclava VIC 3183,3183,Townhouse,3,2,1,0.3,780.0,290.4,7928.8,11828.0,11318.0,10830.0,10363.0,69684,73159,76807,80637,2
3453,2/62 The Parade Ascot Vale VIC 3032,3032,Townhouse,3,2,2,0.8,780.0,643.4,6893.9,35686.0,34957.0,34252.0,33571.0,199379,207294,215524,224082,2
3303,16B Oak Crescent Caulfield North VIC 3161,3161,House,3,1,1,0.7,780.0,1394.1,12530.1,10418.0,10185.0,9957.0,9734.0,56454,58176,59951,61780,2
1601,232/538 Little Lonsdale Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,3,2,1,1.9,780.0,509.9,1087.3,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,2
289,1/14 The Crescent Highett VIC 3190,3190,House,3,2,1,0.9,785.0,1828.9,22568.2,12487.0,12441.0,12394.0,12348.0,78303,82506,86935,91602,2
996,66 Spring Street East Port Melbourne VIC 3207,3207,House,2,1,1,0.4,785.0,3486.4,4489.2,18211.0,18019.0,17861.0,17740.0,117954,118734,119759,121021,2
542,1/10 Wallabah Street Mount Waverley VIC 3149,3149,Townhouse,5,3,2,0.2,790.0,2348.8,22328.3,38987.0,37846.0,36738.0,35664.0,112421,115126,117898,120739,2
1653,78 Palmerston Crescent South Melbourne VIC 3205,3205,House,2,2,0,0.8,790.0,2340.5,3534.7,3182.0,3085.0,2990.0,2899.0,70585,72357,74173,76035,2
6753,210/172 Lennox Street Richmond VIC 3121,3121,Apartment / Unit / Flat,2,2,1,0.6,790.0,963.0,3664.5,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413,2
2313,4 Timber Lane Glen Waverley VIC 3150,3150,House,4,2,2,0.8,790.0,657.7,24153.4,41102.0,39982.0,38898.0,37848.0,115823,119374,123056,126874,2
3310,3A Lennox Street Yarraville VIC 3013,3013,Townhouse,3,2,1,1.0,790.0,559.6,7340.1,16492.0,16334.0,16177.0,16022.0,82369,85980,89749,93683,2
6744,82 Thompson Street Avondale Heights VIC 3034,3034,Townhouse,4,3,1,1.1,790.0,4576.3,30462.2,28349.0,28104.0,27862.0,27621.0,64231,66291,68417,70611,2
6745,46 Alder St Caulfield South VIC 3162,3162,Townhouse,3,2,2,0.3,790.0,1550.9,12520.5,10845.0,10545.0,10254.0,9970.0,135790,141016,146454,152113,2
6746,52/29 Browns Road Clayton VIC 3168,3168,Townhouse,5,3,2,1.1,790.0,2083.8,13040.0,23358.0,21169.0,19186.0,17389.0,29868,29462,29062,28667,2
253,20A Charles Street Prahran VIC 3181,3181,House,3,1,1,0.2,790.0,767.1,5958.5,20442.0,19535.0,18669.0,17840.0,76595,80071,83705,87504,2
6748,5209/560 Lonsdale Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,2,2,1,1.9,790.0,1062.0,5324.6,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,2
6747,5/148A Barkly Street Fitzroy North VIC 3068,3068,Townhouse,3,2,1,0.4,790.0,939.1,23718.0,23072.0,22374.0,21701.0,21052.0,161653,170026,178844,188130,2
6750,5503/560 Lonsdale Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,2,2,1,1.9,790.0,433.3,792.7,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,2
6751,2A Southern Road Mentone VIC 3194,3194,Apartment / Unit / Flat,4,2,2,0.4,790.0,2335.7,32785.7,13375.0,12961.0,12561.0,12173.0,146309,154114,162338,171004,2
6752,2/47 Briggs Street Mount Waverley VIC 3149,3149,Townhouse,5,3,2,0.6,790.0,3636.8,22195.2,38987.0,37846.0,36738.0,35664.0,112421,115126,117898,120739,2
6749,5605/560 Lonsdale Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,2,2,1,1.9,790.0,433.3,792.7,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,2
2569,124 Punt Road Windsor VIC 3181,3181,House,4,2,2,0.6,795.0,993.8,5634.7,20442.0,19535.0,18669.0,17840.0,76595,80071,83705,87504,2
6728,12 Morobe Street Sorrento VIC 3943,3943,House,5,2,0,2.1,795.0,46677.3,103431.9,2104.0,2128.0,2152.0,2177.0,44616,45495,46391,47305,2
6694,6 Rowan St Elsternwick VIC 3185,3185,House,3,2,0,1.0,795.0,1017.3,11417.4,10462.0,10074.0,9702.0,9343.0,143250,150160,157403,164996,2
3317,10/98 Barkly Street St Kilda VIC 3182,3182,Townhouse,3,2,1,0.8,795.0,1561.7,6565.2,27813.0,26448.0,25151.0,23917.0,61492,63821,66238,68747,2
